freq,star,words
464,15,clean well
464,15,awesom price
464,15,tast quit
464,15,apolog no
464,15,twice sinc
464,15,hand toss
464,15,femal bartend
464,15,lemon tart
463,15,st patrick
463,15,quick stop
463,15,back hope
463,15,not excit
463,15,beer good
463,15,white chees
463,15,3 type
463,15,bit weird
463,15,servic slow
463,15,like mexican
463,15,he felt
463,15,teeni tini
463,15,pretzel bite
463,15,enjoy great
463,15,got busi
462,15,locat locat
462,15,never arriv
462,15,half home
462,15,philli roll
462,15,look beauti
462,15,ani sushi
462,15,open concept
462,15,sch ne
462,15,card machin
462,15,bad price
462,15,new breakfast
462,15,sooner than
462,15,vegetarian menu
462,15,order get
462,15,excel wine
462,15,final abl
462,15,fresh grill
462,15,restaur than
462,15,realli gone
462,15,man kann
462,15,extra meat
462,15,whole day
462,15,think all
462,15,night meal
462,15,strong flavor
462,15,second best
462,15,tabl quick
462,15,time first
462,15,good rate
461,15,half bad
461,15,absolut beauti
461,15,like drink
461,15,steak knife
461,15,vega becaus
461,15,war auch
461,15,much he
461,15,back later
461,15,best egg
461,15,howev she
461,15,great tri
461,15,alway alway
461,15,major disappoint
461,15,soft insid
461,15,croqu monsieur
461,15,ani differ
461,15,soup all
461,15,came fast
461,15,seafood place
461,15,someth call
461,15,pollo loco
461,15,like mayb
461,15,seem genuin
461,15,golden nugget
461,15,local craft
461,15,wheat toast
461,15,mouth delici
461,15,come tri
461,15,hold back
460,15,servic charg
460,15,plate look
460,15,market squar
460,15,good soup
460,15,new level
460,15,veri quaint
460,15,son got
460,15,no napkin
460,15,just 1
460,15,just drive
460,15,10 piec
460,15,oxtail fri
460,15,awesom custom
460,15,right balanc
460,15,thing all
460,15,beef skewer
460,15,disappoint especi
460,15,got rid
460,15,without break
460,15,ramen shop
460,15,finish one
460,15,excel all
460,15,tabl sinc
460,15,auch ein
460,15,not toast
460,15,speedi servic
459,15,friend patio
459,15,absolut delight
459,15,vinaigrett dress
459,15,homemad sauc
459,15,4 top
459,15,meat cook
459,15,real flavor
459,15,waiter kept
459,15,b spot
459,15,feel uncomfort
459,15,dish again
459,15,que c
459,15,season veri
459,15,fresh garlic
459,15,no mention
459,15,onli seat
459,15,like frozen
459,15,most just
459,15,no greet
459,15,leftov home
459,15,get order
459,15,averag bar
459,15,spici thai
459,15,think one
459,15,one great
459,15,select includ
459,15,e mail
459,15,restaur definit
459,15,two locat
459,15,stay home
459,15,no park
459,15,chees no
459,15,price overal
458,15,squeez juic
458,15,all dress
458,15,eat veri
458,15,mild spici
458,15,all u
458,15,ridicul amount
458,15,sweet onion
458,15,13 95
458,15,cut abov
458,15,right wrong
458,15,3 meal
458,15,time someon
458,15,wait line
458,15,even around
458,15,chang daili
458,15,food station
458,15,min away
458,15,one ask
458,15,purpl rice
458,15,servic than
458,15,actual serv
458,15,drive away
458,15,champagn brunch
458,15,also high
458,15,anoth bite
458,15,great balanc
457,15,atmospher not
457,15,constant check
457,15,bother us
457,15,super soft
457,15,reason especi
457,15,deep fryer
457,15,cr pes
457,15,veri bright
457,15,fruit fli
457,15,again anoth
457,15,great sinc
457,15,mother day
457,15,got fri
457,15,guy said
457,15,back also
457,15,great margarita
457,15,tomato cucumb
457,15,friend effici
457,15,seafood option
457,15,tri order
457,15,us go
456,15,larg drink
456,15,larg shrimp
456,15,oven bake
456,15,like 8
456,15,german beer
456,15,extra top
456,15,matter wors
456,15,restaur staff
456,15,ambianc great
456,15,way befor
456,15,hst ck
456,15,sell point
456,15,famili orient
456,15,perfect complement
456,15,mind come
456,15,et un
456,15,chocol syrup
456,15,she immedi
456,15,spanish rice
456,15,good altern
456,15,cozi feel
456,15,either one
456,15,12 buck
456,15,bare hand
455,15,salad w
455,15,eat fast
455,15,batter fri
455,15,nice overal
455,15,experi one
455,15,manag never
455,15,differ side
455,15,definit take
455,15,good busi
455,15,she state
455,15,amaz everi
455,15,wait awhil
455,15,not especi
455,15,toast bun
455,15,great fish
455,15,just suck
455,15,restaur chain
455,15,great crust
455,15,qualiti not
455,15,offer suggest
454,15,best bang
454,15,15 buck
454,15,white tabl
454,15,actual care
454,15,almost tast
454,15,signatur cocktail
454,15,high roller
454,15,love indian
454,15,differ entre
454,15,well design
454,15,anoth plate
454,15,not larg
454,15,littl side
454,15,sandwich he
454,15,say well
454,15,cold night
454,15,though just
454,15,much closer
454,15,arnold palmer
454,15,take friend
454,15,war der
454,15,mayo sauc
454,15,step back
454,15,eat seafood
454,15,help he
454,15,plain old
454,15,four chees
454,15,belli bun
454,15,kare kare
454,15,one roll
454,15,place sever
454,15,just ridicul
454,15,el pollo
454,15,experi today
453,15,plate not
453,15,will look
453,15,came pretti
453,15,copious amount
453,15,qualiti meal
453,15,order got
453,15,2 thumb
453,15,pizza restaur
453,15,live atmospher
453,15,n park
453,15,peopl talk
453,15,curri beef
453,15,40 year
453,15,basic like
453,15,beef fri
453,15,certain go
453,15,extrem satisfi
453,15,veggi roll
453,15,iron skillet
453,15,again probabl
453,15,sushi pizza
453,15,limit time
453,15,certain item
453,15,three small
453,15,hostess station
452,15,beer option
452,15,much good
452,15,unlik mani
452,15,just brought
452,15,mani way
452,15,noodl salad
452,15,rich creami
452,15,bbq shrimp
452,15,zucchini fri
452,15,garlic chees
452,15,rice chicken
452,15,good crispi
452,15,not top
452,15,batter fish
452,15,deliv food
452,15,2 extra
452,15,entir tabl
451,15,mushroom swiss
451,15,onli 20
451,15,everi cours
451,15,rest home
451,15,friday saturday
451,15,most mexican
451,15,perfect even
451,15,friend overal
451,15,good best
451,15,famili atmospher
451,15,qualiti fresh
451,15,tomato lettuc
451,15,menu onli
451,15,mr mama
451,15,favorit one
451,15,extrem impress
451,15,veggi taco
451,15,sausag bacon
451,15,tri veri
451,15,servic everyth
451,15,went perfect
451,15,littl coffe
451,15,like tomato
451,15,never make
451,15,not awesom
451,15,salmon belli
451,15,not treat
451,15,els seem
451,15,without all
450,15,bit befor
450,15,find great
450,15,peopl look
450,15,apolog profus
450,15,chees fill
450,15,went becaus
450,15,grill pineappl
450,15,flavor one
450,15,great thank
450,15,serv pipe
450,15,plate becaus
450,15,zum essen
450,15,base upon
450,15,one man
450,15,except good
450,15,night drink
450,15,owner said
450,15,rib dinner
450,15,fruit juic
450,15,bean past
450,15,one size
450,15,realli thought
450,15,littl nervous
450,15,tast everyth
450,15,eat great
450,15,everyon around
450,15,dinner portion
450,15,much oil
450,15,plastic contain
450,15,spici one
450,15,arriv prompt
450,15,negat comment
450,15,everyth fresh
450,15,happen again
450,15,good 2
449,15,ce que
449,15,pub grub
449,15,prei leistungsverh
449,15,last summer
449,15,style chines
449,15,bit bigger
449,15,lake mead
449,15,rock n
449,15,even enjoy
449,15,korean fri
449,15,said hello
449,15,also sampl
449,15,ladi said
449,15,no troubl
449,15,person size
449,15,grab dinner
449,15,100 time
449,15,onli made
449,15,disappoint great
448,15,not taken
448,15,perfect made
448,15,par contr
448,15,pretzel roll
448,15,get even
448,15,fresh homemad
448,15,easili feed
448,15,no she
448,15,dress like
448,15,extrem bland
448,15,water bottl
448,15,travel all
448,15,hope he
448,15,until next
448,15,fun littl
448,15,whi anyon
448,15,hot soup
448,15,like bread
448,15,also top
448,15,1 drink
448,15,no cover
448,15,best price
448,15,bare touch
448,15,she respond
448,15,rib chicken
448,15,die speisekart
448,15,pizza good
448,15,back dure
448,15,thai fri
448,15,seem kind
448,15,excel staff
448,15,white peopl
448,15,long list
448,15,either get
448,15,guess not
448,15,finger food
448,15,price make
448,15,mole sauc
448,15,bobbi q
448,15,week becaus
447,15,3 roll
447,15,not place
447,15,quit spici
447,15,sch nen
447,15,nice spici
447,15,biggest issu
447,15,sandwich becaus
447,15,young guy
447,15,tabl fill
447,15,experi last
447,15,7th street
447,15,great compani
447,15,dan la
447,15,und man
447,15,extrem clean
447,15,sad disappoint
447,15,bartend server
447,15,made just
447,15,nett und
447,15,just disappoint
447,15,realli neat
447,15,mediterranean restaur
447,15,crispi potato
447,15,balsam reduct
447,15,time definit
447,15,facebook page
447,15,pay 20
447,15,atmospher nice
447,15,littl later
447,15,water tast
446,15,start serv
446,15,super easi
446,14,beyond delici
446,15,thai beef
446,15,driven past
446,15,bone tender
446,15,pumpkin pie
446,15,everyth he
446,15,boyfriend said
446,15,awesom happi
446,15,wait like
446,15,also disappoint
446,15,outsid tabl
446,15,place deliv
446,15,actual just
446,15,town great
446,15,went right
446,15,reward program
446,15,good light
446,15,young peopl
446,15,spici crab
446,15,real star
446,15,stone bowl
445,15,overal everyth
445,15,got free
445,15,veggi wrap
445,15,fusion food
445,15,arriv short
445,15,whose name
445,15,ok becaus
445,15,coupl differ
445,15,not person
445,15,special treat
445,15,not burn
445,15,perfect al
445,15,watch game
445,15,pork cheek
445,15,leav much
445,15,better elsewher
445,15,american restaur
445,15,sauc yum
445,15,said all
445,15,bbq meat
445,15,tradit breakfast
445,15,yellowtail sashimi
445,15,all no
445,15,grill steak
445,15,sauc one
445,15,healthi portion
445,15,review base
445,15,light crispi
445,15,just mean
445,15,waitress made
444,15,outsid area
444,15,3 drink
444,15,tso chicken
444,15,prei leistung
444,15,border grill
444,15,multipl peopl
444,15,season potato
444,15,chees onion
444,15,despit all
444,15,everi order
444,15,downtown core
444,15,temp marketplac
444,15,realli anyth
444,15,de mayo
444,15,littl guy
444,15,never finish
444,15,full belli
444,15,area great
444,15,lunch last
444,15,best new
444,15,look much
444,15,expens meal
444,15,bon appetit
444,15,vanilla latt
444,15,offic build
444,15,food lot
443,15,pizza like
443,15,chicken entre
443,15,dinner sinc
443,15,spici flavor
443,15,like order
443,15,cheap place
443,15,even stop
443,15,use local
443,15,even realli
443,15,spici bbq
443,15,sandwich look
443,15,els like
443,15,just chill
443,15,drink veri
443,15,no nonsens
443,15,fountain hill
443,15,everi trip
443,15,price no
443,15,awhil sinc
443,15,almost two
443,15,high mark
443,15,price 5
443,15,food fix
443,15,decent though
442,15,acquir tast
442,15,food style
442,15,chicken came
442,15,look cool
442,15,downtown chandler
442,15,town again
442,15,friend brought
442,15,littl chewi
442,15,difficult time
442,15,soir e
442,15,worst sushi
442,15,san jose
442,15,food unfortun
442,15,get dinner
442,15,next few
442,15,salad she
442,15,within 30
442,15,tell she
442,15,though overal
442,15,wood panel
442,15,not burnt
442,15,johnni rocket
442,15,slight less
442,15,just weird
442,15,overal rate
442,15,price than
442,15,differ waiter
442,15,not belong
442,15,spici side
442,15,restaur base
442,15,salmon roe
442,15,hotter than
442,15,alway just
442,15,fri also
442,15,dont go
442,15,good home
442,15,eat shrimp
441,15,saturday brunch
441,15,pittsburgh area
441,15,anoth half
441,15,friend quick
441,15,whole order
441,15,7 cours
441,15,order calamari
441,15,meal like
441,15,deliveri fee
441,15,time most
441,15,spring mix
441,15,experi first
441,15,new server
441,15,standard breakfast
441,15,health food
441,15,beer flight
441,15,go sit
441,15,takeout place
441,15,unfortun not
441,15,big slice
441,15,male server
441,15,shoe string
441,15,und freundlich
441,15,gave 4
440,15,made better
440,15,gulab jamun
440,15,small patio
440,15,high tea
440,15,cut back
440,15,staff clean
440,15,old favorit
440,15,locat befor
440,15,w fri
440,15,35 min
440,15,cook egg
440,15,pepper shrimp
440,15,2 min
440,15,amaz howev
440,15,servic although
440,15,took way
440,15,enjoy dine
440,15,great combo
440,15,like peopl
440,15,tast authent
440,15,es ein
440,15,est vraiment
440,15,favorit beer
440,15,kettl chip
440,15,one sandwich
439,15,bad sign
439,15,flavor good
439,15,someth healthi
439,15,hockey puck
439,15,bitter tast
439,15,egg cook
439,15,zero flavor
439,15,amaz chicken
439,15,5 price
439,15,no music
439,15,serv famili
439,15,whole staff
439,15,worth stop
439,15,pan pizza
439,15,again food
439,15,littl sauc
439,15,two place
439,15,smell great
439,15,all done
439,15,night no
439,15,hot mess
439,15,chicken meal
439,15,sandwich also
439,15,realli pleas
439,15,previous frozen
439,15,price 4
439,15,choix de
439,15,smoke pork
439,15,ladi came
438,15,one open
438,15,get annoy
438,15,small local
438,15,holiday weekend
438,15,delici tri
438,15,tast no
438,15,cours dinner
438,15,staff know
438,15,2 30pm
438,15,cook everyth
438,15,salad pizza
438,15,clean modern
438,15,arriv hot
438,15,better though
438,15,also all
438,15,best authent
438,15,order salmon
438,15,beef roll
438,15,definit say
438,15,salmon nigiri
438,15,recent chang
438,15,pretti terribl
438,15,bar no
438,15,fair empti
437,15,differ sandwich
437,15,not fine
437,15,bisqu soup
437,15,not experienc
437,15,young children
437,15,damn tasti
437,15,eat alon
437,15,aioli sauc
437,15,great hot
437,15,fruit tart
437,15,favorit indian
437,15,complet forgot
437,15,bit skeptic
437,15,well also
437,15,chow mien
437,15,side though
437,15,not follow
437,15,few review
437,15,non spici
437,15,few min
437,15,will tast
437,15,friend come
437,15,she mention
437,15,realli greasi
437,15,not split
437,15,nice dine
437,15,gourmet food
437,15,waitress just
437,15,still rememb
436,15,littl cramp
436,15,jack daniel
436,15,lousi servic
436,15,crab shrimp
436,15,delici authent
436,15,final receiv
436,15,best vietnames
436,15,except food
436,15,hard shell
436,15,larg patio
436,15,tri three
436,15,onli part
436,15,us also
436,15,realli pack
436,15,servic sinc
436,15,add salt
436,15,salad etc
436,15,made everyth
436,15,not stick
436,15,friend although
436,15,all one
436,15,larg slice
436,15,two seat
436,15,experi howev
436,15,bbq pull
436,15,local breweri
436,15,again all
436,15,eat well
436,15,bar feel
435,15,she sat
435,15,will serv
435,15,far less
435,15,amaz dessert
435,15,best beer
435,15,delici dinner
435,15,root veget
435,15,3 beer
435,15,ten time
435,15,move onto
435,15,enough chees
435,15,lamb vindaloo
435,15,near enough
435,15,not free
435,15,salad no
435,15,00 per
435,15,memor experi
435,15,even check
435,15,serv one
435,15,sushi tast
435,15,start talk
435,15,food wine
435,15,main thing
435,15,cinco de
435,15,super great
435,15,better overal
435,15,gooey chees
435,15,happi anniversari
435,15,ce restaur
435,15,made one
434,15,again good
434,15,night great
434,15,blue ribbon
434,15,like bbq
434,15,chees grit
434,15,new order
434,11,worst chines
434,15,two person
434,15,split check
434,15,waiter suggest
434,15,give ani
434,14,certain worth
434,15,dad got
434,15,4 chicken
434,15,8 dollar
434,15,spici ramen
434,15,not reflect
434,15,well although
434,15,just ignor
434,15,us eat
434,15,just show
434,15,place noth
434,15,bar all
434,15,great surpris
434,15,leistungsverh ltnis
434,15,actual give
434,15,add insult
434,15,great space
434,15,1 extra
434,15,week special
434,15,strip restaur
434,15,dessert everyth
434,15,chili past
434,15,review howev
434,15,good seat
433,15,cocktail waitress
433,15,pepperoni sausag
433,15,dad order
433,15,andouill sausag
433,15,all quit
433,15,still felt
433,15,quit satisfi
433,15,ciabatta bread
433,15,food pizza
433,15,chees crumbl
433,15,insid look
433,15,reason consid
433,15,much seat
433,15,bit cramp
433,15,tasti also
433,15,mix plate
433,15,burger good
433,15,dine space
433,15,lamb kabob
433,15,most beauti
433,15,chicken meat
433,15,complain becaus
433,15,quit generous
433,15,around 5pm
433,15,not mine
433,15,manag walk
433,15,mango ice
433,15,premium price
433,15,extrem high
433,15,healthi lunch
432,15,experi thank
432,15,long sinc
432,15,minut go
432,15,good 20
432,15,someth veri
