freq,star,words
36,14,nice grill flavor
36,10,war gut aber
36,15,amaz onion ring
36,15,5 star steak
36,14,lauf des abend
36,9,best birthday dinner
36,15,real soul food
36,15,near ten minut
36,14,again no complaint
36,15,make us all
36,15,dan le cadr
36,15,oliv oil vinegar
36,15,stop take order
36,15,mani peopl say
36,15,2 peopl ahead
36,12,valu 5 5
36,15,2 fri chicken
36,14,good burger not
36,15,veri hot insid
36,15,make us come
36,5,solid 2 star
36,15,young ladi name
36,15,night no wait
36,13,person not bad
36,14,will head back
36,15,just mayb not
36,15,great just ok
36,10,felt veri unwelcom
36,15,she will give
36,15,upon arriv home
36,15,order pork bone
36,15,fri rice he
36,15,everyth seem realli
36,10,3 star until
36,15,eat greek food
36,15,anoth half star
36,12,time all around
36,15,better japanes restaur
36,10,best crab rangoon
36,15,crispi honey chicken
36,12,graham cracker crumb
36,13,delici corn beef
36,15,better than hometown
36,14,good realli like
36,15,becaus he realli
36,15,servic look like
36,13,veri fresh good
36,13,find mani place
36,15,tast rather than
36,15,than 15 20
36,15,order multipl dish
36,12,snow white roll
36,15,chines buffet restaur
36,15,pork siu mai
36,15,br l es
36,15,dure spring break
36,15,fresh green salad
36,13,still damn good
36,15,key lime martini
36,14,pretti decent portion
36,15,not enough varieti
36,15,green chile chees
36,15,realli good egg
36,10,food not impress
36,14,he gave great
36,15,than 10 tabl
36,15,station oyster bar
36,15,waffl cut fri
36,15,bake potato bar
36,15,littl hesit becaus
36,14,def come again
36,15,great pho place
36,15,manag owner came
36,15,town next time
36,9,still just ok
36,14,alway busi especi
36,14,than cheesecak factori
36,10,veri rude told
36,15,better place nearbi
36,15,love pf chang
36,11,he final come
36,15,place mani mani
36,15,realli realli yummi
36,15,first time patron
36,12,dank f r
36,12,town great place
36,15,grass fed steak
36,14,not realli dig
36,15,chicken spici chicken
36,12,ce petit restaur
36,14,grey ice cream
36,14,place pretti good
36,11,cook perfect everi
36,15,00 pm reserv
36,15,back twice becaus
36,12,place realli suck
36,15,even speak english
36,12,yum high recommend
36,10,make better one
36,14,lemon pepper shrimp
36,15,downtown phoenix locat
36,15,few differ place
36,15,bean sprout green
36,13,open til 2am
36,6,veri rude tone
36,14,free gluten free
36,15,tabl right behind
36,14,made pita bread
36,15,offer three differ
36,11,most amaz dessert
36,15,scantili clad women
36,15,will get one
36,15,dine room veri
36,15,water never came
36,15,burger fri drink
36,15,entt uscht das
36,9,not realli blown
36,15,tum yum soup
36,14,price good select
36,12,menu chang week
36,10,join yelp just
36,15,good great locat
36,15,thin egg noodl
36,15,good thing servic
36,14,veri reason even
36,15,get free dessert
36,15,although no one
36,15,turn right around
36,15,never even tri
36,15,bill right away
36,15,came medium well
36,12,beef turkey swiss
36,14,big big fan
36,15,well prepar meal
36,14,und g nstig
36,15,stuf mushroom cap
36,13,fabul happi hour
36,12,love everi one
36,15,just get around
36,15,no butter no
36,15,veri littl spice
36,13,friend neighborhood bar
36,12,alway high qualiti
36,12,feel like vip
36,15,tomato black oliv
36,15,wait 1 1
36,14,chees fri egg
36,15,got ta see
36,14,ever come close
36,15,fast food set
36,15,he got back
36,15,she felt bad
36,14,not much atmospher
36,15,1 2 thick
36,15,35 minut befor
36,14,friend veri help
36,15,dessert tast like
36,15,not work togeth
36,14,larger portion size
36,15,serv authent mexican
36,15,best wait staff
36,15,get free stuff
36,15,2 3 item
36,15,drive thru onli
36,12,he welcom us
36,15,not eaten ani
36,15,expect friend servic
36,12,grill rice ball
36,14,roast cherri tomato
36,12,day will definit
36,15,bad not amaz
36,15,nice local restaur
36,12,favorit pizza ever
36,9,recommend high enough
36,15,tast pretti similar
36,15,non alcohol beer
36,15,big fat gyro
36,15,soggi french fri
36,15,tea even though
36,15,coffe shop around
36,12,sure will come
36,15,2 app 2
36,15,place one time
36,13,love everi part
36,14,bacon egg benedict
36,15,peopl take care
36,12,also veri patient
36,15,delici pipe hot
36,15,pepperoni sausag pizza
36,14,tast pretti authent
36,13,edamam miso soup
36,14,delici 5 5
36,14,tast pretti damn
36,10,not not even
36,14,first time love
36,15,qualiti great servic
36,12,trattoria nakamura ya
36,15,just never made
36,15,drink arriv quick
36,10,serv anoth tabl
36,15,cheesi hash brown
36,15,go back nice
36,14,pretti good realli
36,15,just fall short
36,12,beef rib eye
36,12,next special occas
36,15,servic beauti decor
36,15,less than except
36,15,just ok good
36,15,onli like 4
36,15,though just not
36,10,not worth make
36,15,2 50 beer
36,15,bar not onli
36,15,go box becaus
36,15,anywher els like
36,15,filet mignon nacho
36,15,great food place
36,15,l assiett de
36,15,plate she said
36,14,big burger fan
36,15,jack daniel sauc
36,15,slight bitter tast
36,15,kann ich leider
36,12,great time love
36,12,sauc just right
36,15,probabl will tri
36,12,also good though
36,15,got 3 piec
36,15,not take no
36,15,he seem pretti
36,15,super loud music
36,15,white tuna salmon
36,15,ikura salmon roe
36,15,roll seawe salad
36,15,wait 8 minut
36,15,averag beer select
36,15,veri nice well
36,14,roast tomato salsa
36,15,gave us bread
36,13,street park right
36,15,no one serv
36,12,burger las vega
36,15,fast food asian
36,15,veri good two
36,15,super kid friend
36,15,good creme brule
36,12,great date restaur
36,10,feel bad write
36,15,flavor just like
36,15,order side dish
36,15,not get confus
36,15,old diner feel
36,13,prime peopl watch
36,15,chicken breast piec
36,15,2 5 hrs
36,12,great time all
36,15,al mojo de
36,15,tomato red pepper
36,15,realli good idea
36,14,solid italian food
36,14,bella bella benni
36,15,nice not sure
36,15,not dress like
36,15,not not order
36,15,passion fruit mouss
36,15,black sticki rice
36,14,aber nicht zu
36,15,no longer give
36,15,chicken kara age
36,15,made us happi
36,12,il ont aussi
36,14,custard ice cream
36,14,realli good light
36,15,chop chop salad
36,15,fantast mexican food
36,12,restaur also offer
36,9,gave us amaz
36,15,addit 2 50
36,11,best chicken parm
36,14,arugula goat chees
36,15,almost 8 year
36,14,get 3 taco
36,12,hawaiian plate lunch
36,10,manag no one
36,9,excel look forward
36,15,post close time
36,15,pretti much knew
36,15,c est du
36,15,without ani season
36,14,tonkotsu black ramen
36,13,line great food
36,14,half salad half
36,13,not even hesit
36,15,busi make sure
36,15,awesom late night
36,15,dont expect much
36,12,great food menu
36,15,authent french food
36,15,probabl will come
36,10,just ok also
36,15,least 45 min
36,15,usual pretti decent
36,12,savour everi bite
36,15,white chicken meat
36,15,not worth 40
36,15,chicken sausag pizza
36,14,server make sure
36,15,serv salsa bar
36,15,sushi roll sashimi
36,15,addit 1 50
36,12,homemad potato salad
36,15,hawaiian food place
36,10,go back nope
36,9,pretti decent noth
36,14,all thai restaur
36,15,seat us all
36,14,atmospher veri relax
36,15,better than frozen
36,15,less than enthus
36,15,ten minut walk
36,15,hand cut chip
36,12,definit wan na
36,15,not onli got
36,15,gro en hunger
36,15,veri mani option
36,15,realli realli hope
36,14,flavor generous portion
36,13,well prepar not
36,15,roast veggi salad
36,15,ist auch nicht
36,15,veri clean will
36,15,roll salmon roll
36,14,salad filet mignon
36,1,worst pizza hut
36,13,celeri root pure
36,10,experi 3 5
36,10,like frozen food
36,15,corn tortilla top
36,12,den punkt gebraten
36,14,onli 5 star
36,15,sweet tast like
36,12,best wood fire
36,15,connecticut lobster roll
36,14,burger kobe beef
36,15,beard award win
36,12,soooo much food
36,15,la f te
36,14,light yet flavor
36,10,took almost two
36,15,all tri differ
36,15,friend profession servic
36,15,not all restaur
36,15,will keep tri
36,15,not good though
36,12,flavor perfect cook
36,15,not realli fair
36,15,red curri dish
36,15,sam woo bbq
36,15,chicken seem like
36,10,no qualiti control
36,13,mushroom black oliv
36,15,great job serv
36,15,deliv everi time
36,12,even tast better
36,15,though make sure
36,15,second trip back
36,15,que le restaur
36,10,room servic menu
36,14,standard italian fare
36,15,pleasant wait staff
36,12,l e pud
36,15,la cart order
36,15,most peopl probabl
36,15,not much around
36,14,alreadi pretti full
36,15,not even stand
36,15,get 5 5
36,15,dine area veri
36,14,devour everi last
36,15,slow everi time
36,15,includ sweet potato
36,15,three differ way
36,6,also lack ani
36,14,juic n go
36,15,gluten free folk
36,15,alway good not
36,13,handmad corn tortilla
36,15,inform us she
36,15,thing get busi
36,14,realli good compar
36,15,2 2 5
36,15,lettuc tomato grill
36,15,6 oz steak
36,15,red chili flake
36,15,sushi chef prepar
36,15,mash potato corn
36,14,pas mal de
36,14,tip make reserv
36,15,cold mash potato
36,15,least 20 peopl
36,14,garag door window
36,13,never wait longer
36,15,hous special sauc
36,15,formal dine room
36,12,wow oh wow
36,12,great food ambianc
36,15,almost three hour
36,15,egg bacon home
36,14,amaz pull pork
36,15,fee per person
36,10,2 thin slice
36,15,butter chicken poutin
36,15,san tan valley
36,14,5 cleanli 5
36,15,quot 45 minut
36,15,like 10 year
36,12,awesom great flavor
36,15,fu g ngerzon
36,12,also kid friend
36,15,tast ok noth
36,15,will still make
36,14,garag door style
36,15,get one piec
36,15,salad lunch special
36,15,prompt upon arriv
36,15,wait like 15
36,15,pretti much took
36,14,delici bbq sauc
36,15,cake veri good
36,12,all veri kind
36,15,habit burger grill
36,14,veri welcom place
36,12,without tri one
36,13,four star base
36,14,super friend bartend
36,15,one els wait
36,6,rather than apolog
36,15,gef llt und
36,15,husband wife team
36,15,lemon caper sauc
36,15,than just good
36,11,everyth els suck
36,15,deep dish pepperoni
36,13,ani 5 star
36,14,asian fusion style
36,15,often even though
36,15,check right away
36,15,drive thru burger
36,15,sushi chef made
36,15,everyth els make
36,15,not receiv anyth
36,15,veri loud not
36,9,clean great food
36,15,pretti much anyon
36,15,spring roll vermicelli
36,15,sport bar lot
36,15,come back today
36,15,ist meiner meinung
36,15,le servic et
36,10,took anoth 25
36,15,not super amaz
36,15,freundlich und bem
36,15,4 5 dish
36,13,local hawaiian food
36,10,come back unfortun
36,15,oh no not
36,12,great flavor profil
36,15,well done all
36,6,all got sick
36,15,not play ani
36,14,much spicier than
36,15,portion look like
36,15,place definit get
36,14,good outdoor seat
36,15,realli nice job
36,15,she even got
36,13,old town glendal
36,15,look absolut amaz
36,15,2nd time come
36,15,food just wish
36,15,dollar cheaper than
36,15,hous made chorizo
36,15,not get extra
36,15,haben un f
36,14,realli great qualiti
36,15,yet anoth restaur
36,15,back again yes
36,11,mani great dish
36,15,drive thru custom
36,15,not good mayb
36,15,rather than actual
36,11,food 30 minut
36,15,not just mean
36,15,around 11 30pm
36,15,got three taco
36,15,anytim soon becaus
36,12,serious great food
36,13,alway fresh never
36,14,fresh made donut
36,14,like 3 differ
36,15,love outdoor patio
36,15,meet new friend
36,15,tasti thin crust
36,15,2 piec chicken
36,15,tri three time
36,15,dine companion said
36,15,not like cilantro
36,15,restaur may not
36,15,lobster pot sticker
36,15,not amaz enough
36,14,lazi sunday morn
36,11,first negat review
36,15,restaur befindet sich
36,15,war es nicht
36,15,first time first
36,15,most peopl eat
36,15,no he said
36,15,cab ride away
36,15,veri veri tini
36,15,no silverwar no
36,15,good green tea
36,15,whole nine yard
36,15,thin crust ny
36,15,not offer all
36,15,fazit f r
36,12,great neighborhood pizza
36,10,food took 40
36,12,locat just west
36,15,food all night
36,14,seat friend staff
36,14,goat chees guacamol
36,15,mom pop type
36,15,6 7 year
36,14,nice famili atmospher
36,13,best deal ever
36,15,green chile enchilada
36,10,lot better place
36,15,typic indian restaur
36,15,night around 11pm
35,15,he even let
35,15,soup salad entre
35,12,perfect make sure
35,15,california roll top
35,15,quick bite dure
35,15,much like most
35,15,onli 3 buck
35,15,nice high ceil
35,15,friend gave us
35,15,time befor go
35,15,chicken sandwich w
35,15,no one actual
35,15,also quit small
35,15,get 2 side
35,14,tast incred fresh
35,14,awesom outdoor patio
35,14,quick reason price
35,15,definit not get
35,15,great food overal
35,14,eye pea salad
35,15,hakka chines food
35,15,like 3 star
35,15,not air condit
35,14,made veggi burger
35,14,veri great servic
35,10,dip sauc yum
35,14,allow half star
35,15,24 year old
35,12,peopl veri friend
35,15,top qualiti servic
35,15,veri well all
35,12,8th street ale
35,15,onli b c
35,15,tea bubbl tea
35,14,he made suggest
35,15,hostess brought us
35,15,das fleisch ist
35,15,littl nicer than
35,13,drink 5 star
35,12,realli good pasta
35,11,top notch everi
35,12,spot friend staff
35,14,not much decor
35,15,spici crispi chicken
35,14,verh ltnis ist
35,15,sunday late afternoon
35,15,crab leg etc
35,15,3 4 day
35,14,supper club uye
35,15,food tast alright
35,15,crowd dine room
35,15,seat realli quick
35,14,littl restaur locat
35,15,fri artichok heart
35,13,slow brais beef
35,10,worth one star
35,13,oliv et gourmando
35,10,not fresh fri
35,14,generous portion veri
35,14,pineappl ice cream
35,3,left never again
35,15,30 min lunch
35,11,famili will not
35,15,lunch buffet today
35,15,few yelp review
35,15,not great all
35,15,famili style serv
35,15,better meal than
35,15,new york restaur
35,15,not even place
35,15,rice veri tasti
35,15,good servic go
35,15,2 hour seat
35,15,indian food not
35,15,see ya next
35,14,fresh basil leav
35,14,famili style share
35,15,japanes sushi bar
35,12,staff realli know
35,15,all great atmospher
35,10,left without get
35,15,price definit not
35,15,get us all
35,14,offer pretti much
35,12,will take great
35,14,tea leaf salad
35,15,few time per
35,15,most everyon els
35,15,10 minut tri
35,14,thin crust good
35,15,food network channel
35,15,appet happi hour
35,15,definit no complaint
35,15,time ever sinc
35,14,black white cooki
35,15,decent korean food
35,14,best choic ever
35,15,breakfast lunch brunch
35,15,fri chees ball
35,15,he even rememb
35,15,happi hour everyth
35,15,crispi outer layer
35,14,find good authent
35,9,stop eat even
35,15,may not see
35,12,worth save room
35,15,four small piec
35,12,solid wine list
35,15,eat 3 4
35,15,wir w hlten
35,12,huge portion delici
35,15,great patio great
35,15,middl age women
35,15,attitud toward custom
35,13,pretti fast even
35,10,noth real special
35,15,servic abov averag
35,13,delici crab cake
35,15,order someon els
35,15,spici mexican food
35,15,chicken katsu burger
35,9,great experi definit
35,15,coupl besid us
35,15,meal not just
35,15,sushi place befor
35,14,cake chocol cake
35,15,far west valley
35,15,consist no matter
35,14,best green chili
35,15,fish taco tast
35,15,veri expens restaur
35,15,mayb 4 tabl
35,15,good servic one
35,14,tast great veri
35,14,littl saltier than
35,15,grape leav stuf
35,13,immer mal wieder
